CustomerID,TotalSpent,TotalTransactions,LastTransactionDate
C1084,666.66,1,2024-08-07T02:46:31.000Z
C3430,2405.67,3,2024-06-10T22:07:10.000Z
C3731,1719.9299999999998,2,2024-10-01T05:53:27.000Z
C0463,956.2,1,2024-12-04T20:43:16.000Z
C0848,2547.2,3,2024-09-03T18:58:00.000Z
C3195,1803.7799999999997,3,2024-11-01T23:40:45.000Z
C3123,306.75,1,2024-10-03T09:01:59.000Z
C1563,2210.3,1,2024-09-01T02:59:51.000Z
C1816,1454.8500000000001,2,2024-08-11T07:53:09.000Z
C3967,10.21,1,2024-07-30T17:26:10.000Z
C4684,2232.31,4,2024-11-30T04:23:28.000Z
C1676,1468.08,1,2024-08-10T03:21:58.000Z
C2245,1216.52,2,2024-12-15T20:56:52.000Z
C2011,2510.5,3,2024-11-24T02:30:25.000Z
C2945,262.21000000000004,2,2024-03-13T01:46:59.000Z
C4178,1979.93,2,2024-10-31T13:19:38.000Z
C1517,2304.58,3,2024-12-03T08:22:21.000Z
C1761,3772.9700000000003,4,2024-07-16T22:22:36.000Z
C0507,2048.62,3,2024-09-22T02:48:37.000Z
C3148,1633.06,2,2024-12-19T00:59:56.000Z
C3356,2063.9,2,2024-08-13T18:07:31.000Z
C3239,1589.5,2,2024-11-12T12:31:15.000Z
C1457,412.09,2,2024-09-19T21:07:18.000Z
C1928,1237.65,1,2024-01-03T21:45:07.000Z
C0137,1138.86,2,2024-11-28T02:34:45.000Z
C4233,679.82,4,2024-07-05T09:44:06.000Z
C1715,1323.78,1,2024-06-06T13:52:20.000Z
C0810,812.0999999999999,1,2024-10-31T05:06:18.000Z
C3319,1691.9499999999998,1,2024-05-04T11:35:21.000Z
C4319,471.34,1,2024-01-02T18:53:54.000Z
C0703,36.76,1,2024-05-09T07:31:07.000Z
C1936,723.3499999999999,1,2024-07-12T00:34:38.000Z
C3018,1628.8,1,2024-08-31T10:45:32.000Z
C4302,1091.16,1,2024-06-09T03:25:49.000Z
C2308,295.66,1,2024-10-27T07:59:33.000Z
C2730,1999.41,2,2024-10-29T08:03:21.000Z
C2871,5617.76,4,2024-10-17T11:36:53.000Z
C3543,1723.07,3,2024-11-23T00:43:40.000Z
C3504,2711.47,4,2024-12-12T03:55:01.000Z
C1463,1406.8799999999999,2,2024-06-02T04:58:45.000Z
C0712,1377.8899999999999,4,2024-09-30T23:04:10.000Z
C0287,1981.95,4,2024-08-12T09:27:22.000Z
C1340,2409.43,3,2024-08-06T12:13:21.000Z
C1763,3374.29,4,2024-09-04T07:31:22.000Z
C1667,980.2,3,2024-12-01T00:11:37.000Z
C2797,999.1199999999999,2,2024-09-25T13:52:56.000Z
C3841,1359.96,1,2024-07-02T15:23:35.000Z
C3689,2108.35,1,2024-06-09T17:36:36.000Z
C4401,2121.66,2,2024-11-07T01:00:12.000Z
C1444,1326.96,1,2024-06-15T03:52:46.000Z
C4452,496.23,2,2024-10-19T07:49:36.000Z
C1831,2334.7,1,2024-01-01T21:11:20.000Z
C1140,579.68,1,2024-11-04T15:05:02.000Z
C3569,1389.6,1,2024-11-14T16:29:43.000Z
C0576,1128.1100000000001,3,2024-09-29T01:31:52.000Z
C0807,2067.9700000000003,2,2024-11-02T05:41:59.000Z
C1009,2283.92,2,2024-11-18T23:28:53.000Z
C2849,2323.29,3,2024-09-13T14:43:01.000Z
C2793,1335.19,2,2024-12-13T13:23:38.000Z
C3867,2041.75,4,2024-09-16T03:54:13.000Z
C1423,1357.4,2,2024-12-08T23:40:18.000Z
C0595,1526.6599999999999,3,2024-10-19T07:26:44.000Z
C4995,915.3299999999999,3,2024-12-21T00:26:47.000Z
C1446,1885.24,2,2024-12-19T04:12:34.000Z
C4243,532.4,3,2024-12-16T10:29:43.000Z
C1681,1675.0099999999998,2,2024-08-01T23:32:22.000Z
C0169,673.96,1,2023-12-28T04:16:30.000Z
C3130,1992.72,2,2024-11-20T19:47:21.000Z
C3892,321.97,1,2024-03-15T12:26:17.000Z
C2601,1503.18,4,2024-12-19T15:24:19.000Z
C0229,1321.19,4,2024-12-11T14:57:21.000Z
C1850,711.0600000000001,2,2024-09-11T03:48:29.000Z
C0120,1037.76,2,2024-04-26T19:29:49.000Z
C2010,6175.22,5,2024-12-06T07:37:18.000Z
C2851,3820.8600000000006,4,2024-07-04T01:39:16.000Z
C0022,1886.51,2,2024-10-31T10:36:13.000Z
C0155,1670.96,1,2024-01-21T16:54:17.000Z
C2833,2425.3,2,2024-10-13T06:31:53.000Z
C0903,2632.44,3,2024-09-26T12:48:17.000Z
C1135,572.3,1,2024-10-08T22:58:34.000Z
C4859,2675.45,4,2024-07-23T00:33:32.000Z
C3236,3409.4799999999996,4,2024-06-14T09:28:28.000Z
C2588,1972.0099999999998,4,2024-08-15T04:07:00.000Z
C4358,1310.41,2,2024-05-08T07:47:10.000Z
C4511,3190.6400000000003,4,2024-10-22T11:07:51.000Z
C4281,1459.5300000000002,3,2024-05-14T13:39:27.000Z
C1347,370.5,1,2024-11-06T00:02:29.000Z
C0821,1679.45,4,2024-10-09T03:48:03.000Z
C2634,885.78,2,2024-09-05T23:27:51.000Z
C0216,2831.5099999999998,2,2024-11-05T08:34:43.000Z
C0972,3044.2699999999995,5,2024-10-01T22:09:50.000Z
C1916,426.03999999999996,2,2024-11-28T12:47:02.000Z
C2996,4301.67,4,2024-01-31T02:39:04.000Z
C2592,740.06,1,2024-02-09T09:52:11.000Z
C1226,984.5699999999999,1,2024-04-12T21:27:49.000Z
C1210,5564.12,4,2024-10-14T00:22:03.000Z
C2564,966.45,2,2024-12-04T08:19:39.000Z
C2246,2544.86,2,2024-11-02T01:15:53.000Z
C2082,586.88,1,2024-01-02T17:09:27.000Z
C4123,916.72,2,2024-12-04T10:28:56.000Z
C2384,586.19,2,2024-05-15T01:42:19.000Z
C1518,717.6600000000001,2,2024-08-16T01:32:27.000Z
C4282,76.26,1,2024-03-16T13:17:51.000Z
C2681,4269.21,2,2024-12-12T01:48:25.000Z
C3301,614.5,1,2024-06-04T06:22:56.000Z
C1376,341.26,1,2024-07-04T12:35:34.000Z
C0319,1449.0,1,2024-06-24T06:26:15.000Z
C0664,644.95,1,2024-09-23T23:15:47.000Z
C4275,381.68,1,2024-10-19T21:06:19.000Z
C3382,1448.46,1,2024-04-25T19:19:24.000Z
C4890,375.72,1,2023-12-26T06:55:40.000Z
C3732,210.42000000000002,1,2024-03-04T07:48:19.000Z
C4077,5043.87,5,2024-12-22T23:04:29.000Z
C2448,172.45,1,2024-10-12T05:27:45.000Z
C1121,3867.58,6,2024-12-05T01:55:37.000Z
C4862,2996.06,5,2024-11-14T20:49:31.000Z
C0424,174.64,1,2024-01-15T09:41:47.000Z
C2976,2255.97,3,2024-10-29T23:48:00.000Z
C4249,2277.44,4,2024-09-08T19:56:37.000Z
C2179,1814.3000000000002,3,2024-10-21T10:54:54.000Z
C3567,1171.5100000000002,3,2024-10-26T03:29:24.000Z
C3674,70.56,1,2023-12-26T07:26:31.000Z
C2280,5838.339999999999,5,2024-12-05T01:04:42.000Z
C2294,2895.36,3,2024-08-25T16:13:49.000Z
C4889,634.64,1,2024-04-18T14:02:01.000Z
C3377,1438.3899999999999,3,2024-11-05T18:31:05.000Z
C2194,1717.8400000000001,3,2024-10-05T14:32:57.000Z
C2651,979.0,1,2024-04-11T20:21:10.000Z
C4343,5184.37,4,2024-10-14T05:00:44.000Z
C3572,844.58,2,2024-12-16T20:19:12.000Z
C0936,124.39999999999999,1,2024-01-16T11:44:11.000Z
C0950,452.54999999999995,1,2024-09-06T15:55:33.000Z
C3113,1948.8200000000002,2,2024-05-11T02:16:55.000Z
C3328,94.04,1,2024-06-22T17:37:25.000Z
C1652,956.5,1,2024-04-04T23:16:37.000Z
C2436,622.0799999999999,2,2024-12-06T03:23:45.000Z
C3599,1842.46,5,2024-10-02T08:42:45.000Z
C1306,3047.95,3,2024-04-21T07:20:35.000Z
C3302,1212.96,1,2024-01-05T08:14:04.000Z
C4948,623.72,1,2024-01-14T04:38:20.000Z
C1708,749.72,1,2024-02-21T23:40:04.000Z
C2223,1000.13,2,2024-11-13T12:52:06.000Z
C3321,1054.83,2,2024-09-25T14:41:16.000Z
C3751,2773.0599999999995,2,2024-11-20T19:43:43.000Z
C0585,2851.84,2,2024-06-26T07:44:11.000Z
C0475,556.48,1,2024-07-31T19:39:32.000Z
C4637,1386.25,1,2024-11-23T04:22:30.000Z
C0228,945.02,3,2024-12-02T22:28:39.000Z
C4988,1246.94,2,2024-09-25T06:22:59.000Z
C0955,1130.67,1,2024-10-14T22:00:40.000Z
C1342,1821.56,1,2024-02-17T00:25:47.000Z
C3279,4383.35,3,2024-06-26T17:33:54.000Z
C4730,1597.95,3,2024-09-16T00:45:41.000Z
C2513,1524.3100000000002,2,2024-10-01T10:46:24.000Z
C3406,2142.95,1,2024-01-09T07:28:21.000Z
C2860,1616.89,3,2024-09-13T12:13:07.000Z
C3168,4472.01,5,2024-07-26T00:53:16.000Z
C2863,167.15,1,2024-05-08T23:55:13.000Z
C3442,4496.47,4,2024-12-08T14:05:07.000Z
C4733,1909.22,2,2024-11-17T14:49:19.000Z
C1024,4033.0600000000004,3,2024-09-06T22:57:24.000Z
C4193,3580.77,7,2024-12-15T23:06:11.000Z
C0144,3876.4999999999995,4,2024-11-09T19:40:34.000Z
C3640,675.89,2,2024-08-28T11:31:56.000Z
C1720,3818.11,3,2024-12-18T18:52:17.000Z
C1923,1638.12,1,2024-06-28T01:34:23.000Z
C1245,168.2,1,2024-12-10T05:33:36.000Z
C0513,2127.44,2,2024-06-16T06:16:17.000Z
C0779,696.25,1,2024-12-21T13:11:14.000Z
C3249,2086.83,2,2024-04-11T10:48:10.000Z
C2984,672.86,1,2024-07-02T02:25:18.000Z
C3618,782.16,1,2024-08-09T12:03:09.000Z
C1896,2184.85,2,2024-11-09T08:47:48.000Z
C0471,659.52,1,2024-07-15T23:38:28.000Z
C1040,2493.25,3,2024-09-22T00:45:22.000Z
C4558,907.55,2,2024-10-06T21:03:21.000Z
C0540,166.08,1,2023-12-24T19:24:04.000Z
C1862,109.53,1,2024-11-14T20:09:46.000Z
C4921,418.68,1,2024-11-13T20:03:54.000Z
C3509,810.68,2,2024-10-06T13:25:45.000Z
C1713,4273.55,4,2024-07-03T12:46:31.000Z
C3605,2072.85,2,2024-11-17T12:21:07.000Z
C1101,1470.69,1,2024-09-01T07:03:45.000Z
C3012,782.36,1,2024-05-08T13:31:33.000Z
C0295,1845.5500000000002,3,2024-08-04T03:26:11.000Z
C4026,1766.85,1,2024-10-19T21:31:22.000Z
C2554,545.12,1,2024-06-17T22:32:36.000Z
C0303,607.1700000000001,3,2024-05-31T05:06:18.000Z
C3795,510.52,1,2024-11-03T12:43:53.000Z
C2050,1209.8,1,2024-07-10T16:11:52.000Z
C4416,2656.02,4,2024-12-07T10:43:25.000Z
C4987,357.6,2,2024-01-23T10:14:54.000Z
C3534,1579.7199999999998,3,2024-09-24T08:31:05.000Z
C3884,4154.13,4,2024-10-26T22:10:24.000Z
C2723,2840.84,3,2024-10-29T14:15:27.000Z
C3628,2660.69,3,2024-08-14T19:37:37.000Z
C2145,936.55,1,2024-11-15T12:22:02.000Z
C0566,130.34,2,2024-07-17T01:01:51.000Z
C3503,549.7,1,2024-12-23T05:01:42.000Z
C2937,245.10999999999999,2,2024-02-18T08:08:41.000Z
C4966,897.88,1,2024-11-06T17:43:27.000Z
C1476,1913.65,1,2024-05-23T15:54:06.000Z
C3587,1332.8700000000001,1,2024-06-11T01:09:55.000Z
C4944,683.3499999999999,1,2024-11-26T19:00:33.000Z
C4810,951.15,1,2024-09-11T11:48:47.000Z
C0363,3986.34,3,2024-07-02T01:27:41.000Z
C4845,1103.79,2,2024-11-29T15:49:10.000Z
C2407,3027.0700000000006,5,2024-11-20T09:31:47.000Z
C0219,1702.53,3,2024-08-11T11:24:14.000Z
C0783,3314.0000000000005,4,2024-11-21T21:25:06.000Z
C0123,2619.8799999999997,3,2024-10-29T10:05:45.000Z
C1382,2422.27,3,2024-07-23T10:10:01.000Z
C2939,4060.4300000000003,3,2024-09-03T07:08:03.000Z
C1281,455.93,1,2024-10-01T20:47:27.000Z
C4731,2389.0,3,2024-12-22T17:20:42.000Z
C0404,268.08,2,2024-11-02T10:45:51.000Z
C3062,7090.1,5,2024-03-07T10:37:06.000Z
C4523,596.9,1,2024-08-20T04:04:42.000Z
C2121,49.72,1,2024-01-06T18:21:33.000Z
C4682,803.2,1,2024-10-05T09:21:53.000Z
C4808,1276.04,2,2024-11-11T21:02:42.000Z
C1416,1819.17,2,2024-02-02T10:51:01.000Z
C1967,2558.48,2,2024-12-12T08:38:39.000Z
C2560,706.2,3,2024-12-22T09:58:51.000Z
C3783,237.51999999999998,2,2024-12-08T08:11:16.000Z
C4776,1780.97,2,2024-11-02T04:38:04.000Z
C1073,147.17,1,2024-03-23T10:23:20.000Z
C4108,1665.72,1,2024-08-18T15:56:07.000Z
C1334,612.5,1,2024-01-04T06:44:19.000Z
C0537,2377.25,3,2024-10-27T18:37:21.000Z
C3769,2758.41,2,2024-07-07T23:56:30.000Z
C0656,2843.7,3,2024-10-05T22:31:32.000Z
C3332,1888.85,3,2024-04-17T08:24:24.000Z
C3026,1585.63,3,2024-12-02T04:43:26.000Z
C4778,3486.8700000000003,5,2024-12-05T09:15:38.000Z
C1857,3673.8399999999997,4,2024-09-07T09:30:55.000Z
C2644,5032.280000000001,6,2024-11-29T04:17:33.000Z
C2907,3368.92,2,2024-11-05T13:53:15.000Z
C0315,1804.1299999999999,2,2024-06-04T19:03:58.000Z
C0830,2426.6,3,2024-10-29T22:25:05.000Z
C1299,1563.95,2,2024-08-29T08:12:24.000Z
C3153,1114.21,3,2024-09-04T12:06:22.000Z
C1553,1548.96,1,2024-07-15T06:44:04.000Z
C4344,2132.52,2,2024-11-27T06:41:09.000Z
C2608,170.96,1,2024-01-14T10:27:17.000Z
C4834,3504.01,4,2024-09-29T22:26:55.000Z
C3918,96.89,1,2024-06-20T01:25:22.000Z
C2812,106.56,1,2024-09-21T09:00:04.000Z
C3250,2267.75,1,2024-03-27T01:02:19.000Z
C2788,1057.2,2,2024-12-08T20:08:37.000Z
C0629,817.45,2,2024-11-27T23:30:52.000Z
C0607,2315.3400000000006,3,2024-12-13T18:45:10.000Z
C4300,2484.93,3,2024-12-05T06:25:21.000Z
C2770,844.7,3,2024-07-23T02:57:20.000Z
C3045,3092.87,2,2024-04-18T19:17:41.000Z
C3403,1872.6599999999999,3,2024-07-28T01:09:32.000Z
C3386,679.3399999999999,3,2024-03-14T07:07:18.000Z
C1116,379.72,1,2024-10-09T19:07:01.000Z
C1659,2502.8,3,2024-04-11T04:11:23.000Z
C2679,2846.78,2,2024-09-01T09:08:32.000Z
C0799,1376.5100000000002,2,2024-04-24T13:13:35.000Z
C3076,93.3,1,2024-01-24T16:53:15.000Z
C4903,1522.3500000000001,1,2024-06-25T15:24:38.000Z
C2144,200.36,1,2024-10-28T13:58:34.000Z
C2628,2515.49,3,2024-06-16T09:33:37.000Z
C3953,1470.6399999999999,3,2024-10-28T23:35:53.000Z
C1333,567.87,1,2024-05-19T15:19:29.000Z
C0794,382.82,1,2024-04-22T22:58:31.000Z
C0851,145.96,1,2024-10-12T10:52:58.000Z
C0439,1332.23,2,2024-12-20T11:24:36.000Z
C0941,720.15,1,2024-07-04T00:08:07.000Z
C0182,951.39,2,2024-04-09T16:00:29.000Z
C3863,682.6,3,2024-10-05T12:42:43.000Z
C2510,1774.0,3,2024-11-15T11:19:02.000Z
C1603,738.52,1,2024-03-27T19:58:34.000Z
C1440,44.97,1,2024-08-04T09:30:03.000Z
C4871,1245.94,5,2024-12-01T02:40:45.000Z
C2137,1900.9300000000003,3,2024-09-15T13:17:04.000Z
C3714,1639.1699999999998,2,2024-10-13T13:14:05.000Z
C3177,3548.95,5,2024-12-18T06:08:20.000Z
C4822,910.48,1,2024-12-05T05:47:54.000Z
C1560,993.44,1,2024-05-06T07:09:33.000Z
C0100,1530.32,1,2024-08-12T01:03:03.000Z
C3506,1656.38,2,2024-10-12T13:07:39.000Z
C0854,1875.8200000000002,2,2024-11-30T22:41:39.000Z
C3490,424.25,1,2024-03-11T19:36:53.000Z
C2859,1706.16,3,2024-05-16T20:43:21.000Z
C1000,87.73,1,2024-08-14T20:04:56.000Z
C0584,1783.1999999999998,1,2024-10-07T02:08:37.000Z
C1596,2816.31,2,2024-08-21T07:51:43.000Z
C3147,4392.469999999999,5,2024-11-27T09:59:42.000Z
C3469,262.33,1,2024-02-18T00:19:30.000Z
C1590,322.52,1,2024-03-17T01:38:33.000Z
C3762,2880.72,3,2024-11-23T00:15:09.000Z
C1745,3174.3200000000006,3,2024-11-29T20:59:52.000Z
C4599,1528.27,3,2024-12-20T20:01:00.000Z
C1425,915.54,2,2024-09-23T03:15:10.000Z
C3891,1105.4,1,2024-05-12T00:49:23.000Z
C1794,2393.56,3,2024-11-27T18:07:19.000Z
C1460,642.54,1,2024-05-10T07:06:48.000Z
C0009,2378.05,1,2024-02-01T10:09:24.000Z
C4972,816.1800000000001,3,2024-11-11T22:28:52.000Z
C3350,383.24,2,2024-10-21T07:03:22.000Z
C4153,780.38,1,2024-10-21T23:54:29.000Z
C0639,1284.7600000000002,2,2024-02-29T06:00:34.000Z
C4608,539.9399999999999,1,2024-02-25T23:23:03.000Z
C2278,888.28,2,2024-05-21T18:56:51.000Z
C0652,729.5699999999999,2,2024-06-15T21:49:55.000Z
C2467,3219.1400000000003,3,2024-11-06T01:20:01.000Z
C2687,454.11,1,2024-02-17T13:39:24.000Z
C0413,2069.77,4,2024-12-17T15:53:19.000Z
C2385,1944.2099999999998,3,2024-10-30T01:01:27.000Z
C4098,3135.78,3,2024-08-01T08:09:50.000Z
C3659,4128.97,5,2024-10-14T17:22:56.000Z
C1741,5298.650000000001,5,2024-09-28T09:10:01.000Z
C3125,206.72,1,2024-11-10T02:50:55.000Z
C0298,3906.2300000000005,3,2024-12-07T12:44:51.000Z
C3924,178.86,1,2024-12-15T12:00:50.000Z
C0482,2709.42,4,2024-10-04T00:45:11.000Z
C2731,1115.13,3,2024-10-22T10:56:16.000Z
C1142,841.08,2,2024-10-15T09:41:44.000Z
C0573,2268.7999999999997,4,2024-12-15T18:47:59.000Z
C1795,2905.07,6,2024-11-13T18:15:19.000Z
C2446,660.95,1,2024-09-27T14:25:10.000Z
C3444,143.67000000000002,1,2024-05-07T01:31:05.000Z
C0018,187.65,1,2024-10-04T15:21:18.000Z
C3724,502.26,1,2024-07-26T00:03:35.000Z
C3890,1157.45,1,2024-03-02T15:18:36.000Z
C3668,228.5,1,2024-04-18T03:47:57.000Z
C2330,2931.09,3,2024-11-26T12:40:04.000Z
C3006,2276.85,1,2024-01-05T05:10:40.000Z
C4398,1245.27,3,2024-09-14T06:49:16.000Z
C1126,3667.38,3,2024-08-05T20:19:26.000Z
C1671,1912.6299999999999,3,2024-08-23T06:08:03.000Z
C2771,197.96,1,2024-04-01T14:54:29.000Z
C0797,1486.92,2,2024-03-03T08:39:00.000Z
C3653,1382.1299999999999,2,2024-05-28T00:22:25.000Z
C0865,333.28,1,2024-12-17T21:54:36.000Z
C3665,1432.35,2,2024-07-21T14:49:31.000Z
C3413,1210.54,2,2024-02-17T09:37:53.000Z
C2942,1063.44,3,2024-12-01T00:50:43.000Z
C0253,1724.07,3,2024-08-09T21:26:15.000Z
C0753,720.7900000000001,2,2024-02-21T14:21:32.000Z
C3283,330.09,1,2024-12-03T15:44:57.000Z
C1102,2207.2,4,2024-10-11T07:01:13.000Z
C4093,3330.0199999999995,2,2024-11-13T22:46:29.000Z
C3396,856.6700000000001,2,2024-10-10T18:50:01.000Z
C4506,2232.01,3,2024-09-14T04:09:10.000Z
C4700,1763.6299999999999,2,2024-10-08T20:08:12.000Z
C1959,1159.25,2,2024-08-10T06:23:04.000Z
C4663,954.84,1,2024-06-09T00:27:40.000Z
C4396,1314.72,3,2024-12-06T08:18:59.000Z
C0989,964.02,1,2024-09-12T14:51:46.000Z
C0750,2323.35,1,2024-01-28T08:02:19.000Z
C4962,2114.88,3,2024-08-06T10:55:48.000Z
C2909,1502.07,2,2024-11-29T18:03:54.000Z
C4271,1122.75,3,2024-09-03T11:42:18.000Z
C1996,1968.56,4,2024-12-04T03:53:19.000Z
C0866,763.31,3,2024-09-21T03:52:12.000Z
C3847,2500.42,3,2024-11-10T14:44:19.000Z
C3736,314.3,1,2024-03-27T19:26:17.000Z
C4968,2061.35,1,2024-12-21T03:11:46.000Z
C0904,1942.6399999999999,2,2024-11-29T11:18:43.000Z
C1787,6493.6500000000015,5,2024-08-20T17:08:05.000Z
C2389,1066.05,3,2024-11-02T00:35:43.000Z
C1894,957.75,1,2024-10-27T06:29:59.000Z
C1410,968.16,2,2024-10-07T21:40:38.000Z
C3376,531.79,2,2024-11-19T16:24:10.000Z
C3972,1365.1499999999999,1,2024-09-16T17:42:41.000Z
C2801,502.82,2,2024-08-19T21:37:54.000Z
C4490,2001.1699999999998,3,2024-11-09T03:16:08.000Z
C1316,810.65,2,2024-11-05T02:23:10.000Z
C4544,1405.52,3,2024-11-25T07:51:41.000Z
C1953,3493.8499999999995,2,2024-05-18T08:04:46.000Z
C2090,460.5,1,2024-11-26T22:08:26.000Z
C1221,730.05,1,2024-01-18T01:19:28.000Z
C1954,5666.2,5,2024-12-09T21:09:53.000Z
C4695,4676.23,6,2024-09-24T07:52:21.000Z
C0835,1444.22,3,2024-11-07T17:03:53.000Z
C3718,2970.96,5,2024-10-25T17:41:41.000Z
C4225,3351.67,2,2024-04-30T12:15:01.000Z
C3823,2908.83,4,2024-10-01T08:57:08.000Z
C3454,1162.21,2,2024-09-01T18:35:29.000Z
C0523,599.76,1,2024-04-10T19:55:50.000Z
C4760,2736.8199999999997,3,2024-04-20T12:48:38.000Z
C2545,2961.4399999999996,3,2024-06-16T09:46:53.000Z
C4928,2208.35,1,2024-07-10T08:06:56.000Z
C0187,3398.2200000000003,3,2024-12-10T02:12:20.000Z
C1898,1500.06,2,2024-03-13T21:36:52.000Z
C1672,1444.7,1,2024-03-02T23:29:31.000Z
C0575,1803.28,2,2024-03-29T03:29:52.000Z
C1368,392.02,1,2024-03-11T15:44:27.000Z
C3169,381.5,1,2024-03-23T06:04:44.000Z
C2141,630.87,1,2024-01-02T04:14:18.000Z
C0097,892.96,1,2024-12-06T15:08:37.000Z
C2587,175.15,1,2024-02-05T06:14:53.000Z
C1830,1965.4099999999999,4,2024-07-17T14:36:31.000Z
C4333,2181.6499999999996,5,2024-06-08T16:00:23.000Z
C0977,3376.42,5,2024-02-28T00:13:57.000Z
C1669,1142.41,4,2024-10-06T05:54:53.000Z
C4961,1068.72,1,2024-04-17T23:39:05.000Z
C4132,1313.51,2,2024-06-09T06:49:32.000Z
C2559,880.18,2,2024-09-22T21:51:50.000Z
C3299,573.9,1,2024-12-12T00:45:38.000Z
C3449,1824.2,2,2024-10-30T17:09:11.000Z
C0209,1775.5900000000001,2,2024-05-13T22:14:07.000Z
C0015,2599.68,5,2024-12-23T03:27:05.000Z
C4434,1313.99,3,2024-12-05T02:38:45.000Z
C1963,871.6299999999999,3,2024-05-08T01:38:11.000Z
C4945,738.45,1,2024-09-24T21:35:37.000Z
C3120,240.26,1,2024-04-12T02:50:15.000Z
C3667,715.05,3,2024-12-22T10:08:13.000Z
C4590,1335.7199999999998,2,2024-10-16T04:59:26.000Z
C4151,1240.16,1,2024-01-27T04:02:15.000Z
C0289,8879.609999999999,7,2024-08-30T10:58:38.000Z
C0045,149.46,1,2024-06-08T16:01:49.000Z
C0890,38.32,1,2024-04-16T00:49:29.000Z
C4055,1913.8200000000002,2,2024-09-02T07:02:03.000Z
C3340,735.26,2,2024-10-15T05:54:31.000Z
C0060,1746.1499999999999,2,2024-07-11T06:00:44.000Z
C3438,1553.92,1,2024-01-07T13:07:44.000Z
C2495,4415.92,3,2024-11-30T13:44:34.000Z
C1208,2683.9700000000003,4,2024-12-19T14:47:43.000Z
C4583,1436.8400000000001,2,2024-09-11T06:10:24.000Z
C4242,1563.69,2,2024-10-05T10:53:53.000Z
C0994,3429.15,3,2024-11-18T02:23:56.000Z
C1477,3380.1000000000004,3,2024-06-30T16:35:33.000Z
C4262,3524.67,4,2024-10-13T12:19:12.000Z
C4216,7161.74,6,2024-10-15T12:31:16.000Z
C1561,1355.25,3,2024-10-10T17:27:20.000Z
C1038,646.9499999999999,1,2024-08-14T16:51:41.000Z
C3379,2413.4300000000003,3,2024-12-12T01:26:41.000Z
C0301,1268.96,2,2024-01-25T17:43:57.000Z
C0117,2338.25,2,2024-06-30T14:34:41.000Z
C3262,1927.44,3,2024-06-23T22:00:57.000Z
C3766,1818.72,1,2024-02-19T14:01:35.000Z
C0696,1449.15,1,2024-11-17T18:30:08.000Z
C2042,998.93,2,2024-06-26T14:59:10.000Z
C0168,491.68,1,2024-02-09T01:19:13.000Z
C4352,1855.11,3,2024-08-06T03:35:34.000Z
C1762,81.8,1,2024-06-29T08:45:47.000Z
C3216,705.76,1,2024-09-14T13:18:46.000Z
C1809,967.6800000000001,2,2024-09-02T08:28:06.000Z
C0665,4129.6,2,2024-04-10T13:04:02.000Z
C1742,2766.3900000000003,4,2024-10-06T05:25:19.000Z
C3447,870.5,2,2024-12-13T03:51:15.000Z
C0708,3383.15,2,2024-03-23T20:10:03.000Z
C4574,882.36,1,2024-05-10T17:30:48.000Z
C0052,6611.9,6,2024-12-15T14:49:27.000Z
C2462,2053.84,3,2024-11-28T04:34:33.000Z
C4270,434.7,1,2024-02-22T00:10:51.000Z
C2817,2849.75,2,2024-11-15T09:09:02.000Z
C4540,1244.12,2,2024-07-27T02:25:57.000Z
C0324,724.16,1,2024-01-12T06:20:35.000Z
C0802,2093.44,2,2024-12-21T18:28:05.000Z
C0115,115.13,1,2024-05-06T21:23:03.000Z
C2002,405.38,2,2024-11-22T08:09:19.000Z
C4334,3802.2300000000005,5,2024-12-08T10:00:27.000Z
C1184,2553.65,3,2024-07-24T10:33:26.000Z
C0322,615.88,2,2024-04-28T08:42:44.000Z
C4655,3037.3599999999997,2,2024-06-21T04:12:15.000Z
C1331,3958.0299999999997,5,2024-09-03T08:27:12.000Z
C4235,668.02,3,2024-07-30T08:00:15.000Z
C3253,4814.7,4,2024-09-06T06:45:13.000Z
C0829,4028.7000000000007,4,2024-12-15T14:53:59.000Z
C1176,2709.04,2,2024-03-09T14:40:37.000Z
C3937,770.46,1,2024-12-14T22:00:13.000Z
C2110,2683.68,5,2024-05-17T19:58:48.000Z
C1052,129.86,1,2024-09-04T23:24:43.000Z
C3759,472.3,1,2024-08-27T23:58:58.000Z
C4283,1279.79,2,2024-11-15T12:44:18.000Z
C3740,1353.27,3,2024-12-21T09:39:19.000Z
C4901,414.04,1,2024-10-15T20:08:43.000Z
C3135,1421.8799999999999,3,2024-10-07T03:17:50.000Z
C2544,258.42,1,2024-02-08T18:35:04.000Z
C2662,1625.96,1,2024-03-31T03:36:31.000Z
C3309,1290.8400000000001,2,2024-08-21T08:38:50.000Z
C0496,700.74,1,2024-12-07T21:14:23.000Z
C1990,1125.93,1,2024-08-15T20:17:59.000Z
C4721,49.17,1,2024-04-07T13:06:50.000Z
C2956,2220.05,1,2024-01-08T04:15:11.000Z
C3193,2001.69,3,2024-06-13T10:20:11.000Z
C4956,547.4,1,2024-02-07T01:38:38.000Z
C1218,1066.98,3,2024-12-06T09:32:31.000Z
C0699,425.72,1,2024-10-31T15:26:54.000Z
C1269,1597.7099999999998,2,2024-08-30T03:59:27.000Z
C1129,4726.85,5,2024-11-09T17:58:31.000Z
C3137,5503.0,5,2024-11-19T07:04:29.000Z
C4154,4695.4,5,2024-09-27T08:24:32.000Z
