TransactionID,CustomerID,ProductID,Category,Quantity,Price,TransactionDate
T003118,C4958,P00245,Home Appliances,2,127.99,2024-09-12 14:28:40
T003119,C2671,P00235,Books,4,264.02,2023-12-24 03:50:13
T003120,C2323,P00474,Electronics,5,116.14,2024-10-25 03:03:33
T003121,C0919,P00403,Fashion,1,221.17,2024-02-25 21:49:14
T003122,C1279,P00213,Sports,1,246.62,2024-09-16 16:21:08
T003123,C2715,P00194,Home Appliances,2,114.22,2024-04-03 20:45:27
T003124,C0662,P00906,Home Appliances,5,427.02,2024-12-04 12:15:53
T003125,C3900,P00095,Electronics,3,220.4,2024-01-05 06:57:54
T003126,C1111,P00658,Groceries,3,24.17,2024-03-22 10:07:00
T003127,C4382,P00579,Groceries,5,79.18,2024-09-12 19:57:57
T003128,C1674,P00760,Fashion,5,224.34,2024-08-20 20:24:01
T003129,C1468,P00587,Fashion,5,156.59,2024-07-26 19:10:55
T003130,C1980,P00426,Home Appliances,1,380.45,2024-03-20 08:57:02
T003131,C0287,P00158,Home Appliances,1,423.91,2024-08-12 09:27:22
T003132,C2286,P00582,Books,2,278.58,2024-01-21 08:53:42
T003133,C1860,P00314,Sports,2,43.92,2024-03-15 15:35:26
T003134,C1185,P00971,Home Appliances,5,295.11,2024-01-21 20:01:47
T003135,C4882,P00658,Groceries,4,114.48,2024-09-23 03:56:47
T003136,C3030,P00044,Home Appliances,5,189.55,2024-08-29 17:13:26
T003137,C4163,P00901,Fashion,3,191.08,2024-04-30 05:12:38
T003138,C3204,P00625,Fashion,5,446.56,2024-10-12 10:15:30
T003139,C1830,P00887,Home Appliances,2,346.74,2024-05-03 22:06:48
T003140,C0713,P00869,Fashion,3,387.98,2024-01-25 19:15:20
T003141,C1979,P00581,Books,1,190.12,2023-12-25 17:44:26
T003142,C1473,P00535,Groceries,3,195.75,2024-01-13 12:32:53
T003143,C0376,P00583,Sports,1,245.31,2024-09-21 03:45:32
T003144,C0912,P00054,Home Appliances,5,483.25,2024-05-16 15:54:26
T003145,C3285,P00279,Fashion,5,316.97,2024-06-18 20:16:35
T003146,C0207,P00715,Sports,2,373.65,2024-12-13 16:59:56
T003147,C4364,P00023,Fashion,4,419.41,2024-08-06 21:51:36
T003148,C0187,P00023,Fashion,4,471.88,2024-12-10 02:12:20
T003149,C0877,P00392,Electronics,4,418.22,2024-05-12 20:10:15
T003150,C2531,P00738,Fashion,3,451.06,2024-07-14 23:00:02
T003151,C1818,P00434,Home Appliances,2,94.57,2024-02-29 22:27:36
T003152,C3742,P00837,Home Appliances,1,269.69,2024-02-15 14:45:25
T003153,C1618,P00700,Fashion,3,339.44,2024-03-12 13:23:48
T003154,C3385,P00780,Groceries,4,95.62,2024-02-15 07:13:19
T003155,C0544,P00479,Groceries,2,292.23,2024-02-26 21:56:49
T003156,C1002,P00319,Electronics,5,180.67,2024-10-02 05:42:46
T003157,C4542,P00530,Sports,1,393.29,2024-08-04 00:00:11
T003158,C0480,P00568,Sports,5,347.54,2024-03-18 05:41:07
T003159,C4537,P00041,Fashion,2,315.2,2024-06-08 03:35:41
T003160,C0758,P00167,Fashion,2,191.76,2024-05-19 13:22:55
T003161,C3715,P00799,Electronics,3,121.2,2024-01-24 10:21:49
T003162,C2922,P00504,Fashion,4,23.76,2024-07-11 01:55:20
T003163,C2953,P00393,Fashion,1,402.29,2024-10-02 03:07:19
T003164,C1935,P00369,Books,5,310.7,2024-07-11 10:08:48
T003165,C4823,P00780,Groceries,4,417.9,2024-06-23 06:52:59
T003166,C4552,P00953,Sports,2,245.55,2024-05-11 14:05:09
T003167,C4170,P00990,Home Appliances,3,309.18,2024-10-01 18:37:44
T003168,C3597,P00067,Books,2,138.91,2024-02-11 07:05:09
T003169,C0087,P00783,Groceries,1,216.39,2024-06-22 12:07:27
T003170,C4634,P00353,Home Appliances,1,279.78,2024-07-21 07:55:30
T003171,C1602,P00538,Electronics,3,477.5,2024-05-11 15:00:31
T003172,C0450,P00432,Books,1,156.46,2024-04-28 22:26:45
T003173,C1123,P00526,Electronics,2,272.78,2024-07-01 01:20:51
T003174,C1545,P00004,Fashion,4,365.55,2024-09-07 20:56:48
T003175,C4595,P00036,Sports,5,197.35,2024-01-16 04:14:34
T003176,C2016,P00241,Sports,5,65.18,2024-06-07 01:22:22
T003177,C0743,P00841,Electronics,5,186.01,2024-08-30 03:45:35
T003178,C0151,P00679,Home Appliances,1,144.94,2024-07-19 14:30:14
T003179,C4548,P00680,Fashion,5,41.5,2024-12-10 16:10:28
T003180,C0814,P00891,Fashion,1,268.91,2024-04-10 18:57:41
T003181,C2845,P00179,Electronics,1,100.0,2024-10-06 16:09:03
T003182,C1208,P00934,Groceries,5,159.59,2024-05-28 12:14:40
T003183,C0072,P00341,Fashion,3,473.3,2024-11-17 21:18:07
T003184,C4438,P00273,Books,5,239.76,2024-11-09 19:38:14
T003185,C3045,P00885,Groceries,5,440.65,2024-01-06 03:40:37
T003186,C0263,P00626,Books,4,95.77,2024-10-08 21:24:47
T003187,C4430,P00685,Books,3,106.0,2024-10-31 17:25:00
T003188,C0482,P00570,Books,4,321.68,2024-08-07 18:42:50
T003189,C2518,P00344,Fashion,3,204.97,2024-05-19 15:19:46
T003190,C2993,P00637,Books,5,450.21,2024-06-11 17:13:02
T003191,C3630,P00605,Home Appliances,1,317.88,2024-03-16 23:39:50
T003192,C1940,P00901,Fashion,2,378.42,2024-04-16 02:07:42
T003193,C4932,P00502,Fashion,1,292.57,2024-08-15 19:54:58
T003194,C1835,P00901,Fashion,1,27.45,2024-06-25 04:12:30
T003195,C1045,P00357,Books,1,474.39,2024-02-13 20:16:09
T003196,C1506,P00921,Groceries,2,389.8,2024-11-04 21:37:13
T003197,C4903,P00667,Sports,5,304.47,2024-06-25 15:24:38
T003198,C0413,P00395,Home Appliances,4,266.54,2024-10-31 00:21:43
T003199,C2758,P00322,Sports,5,262.66,2024-06-14 17:58:08
T003200,C2167,P00478,Groceries,1,388.74,2024-10-11 10:13:12
T003201,C1919,P00674,Electronics,2,359.63,2024-03-30 12:15:52
T003202,C2727,P00457,Electronics,4,283.32,2024-12-09 20:47:03
T003203,C3062,P00436,Home Appliances,5,457.66,2024-01-25 08:50:17
T003204,C0641,P00480,Home Appliances,4,120.83,2024-07-18 12:05:41
T003205,C4418,P00827,Home Appliances,1,416.95,2024-02-23 19:53:44
T003206,C4360,P00039,Books,2,56.98,2024-03-15 11:01:52
T003207,C1717,P00842,Electronics,5,459.66,2023-12-30 17:06:56
T003208,C2396,P00741,Fashion,5,179.86,2024-02-08 11:32:56
T003209,C3355,P00996,Books,4,452.29,2024-09-25 23:26:24
T003210,C0545,P00374,Fashion,5,39.8,2024-06-27 01:42:54
T003211,C2156,P00206,Home Appliances,2,229.09,2024-05-22 13:01:22
T003212,C2150,P00499,Books,3,448.82,2024-08-27 00:35:51
T003213,C2724,P00098,Books,4,321.06,2024-12-17 14:29:56
T003214,C3262,P00404,Books,4,105.2,2024-06-23 22:00:57
T003215,C2124,P00300,Home Appliances,3,285.86,2024-10-04 08:22:42
T003216,C3350,P00005,Sports,1,37.92,2024-09-10 09:21:40
T003217,C4329,P00235,Books,3,30.36,2024-10-25 03:23:38
T003218,C4627,P00667,Sports,3,289.75,2024-07-27 01:31:41
T003219,C1605,P00946,Sports,3,457.08,2024-11-12 21:15:43
T003220,C3157,P00292,Home Appliances,2,422.06,2024-02-07 13:59:28
T003221,C1357,P00129,Electronics,1,126.92,2024-02-21 02:57:23
T003222,C1588,P00437,Sports,3,71.28,2024-08-12 11:37:17
T003223,C1560,P00766,Electronics,2,496.72,2024-05-06 07:09:33
T003224,C0626,P00599,Home Appliances,4,453.36,2024-01-27 11:32:08
T003225,C4225,P00386,Groceries,5,489.29,2024-04-30 12:15:01
T003226,C0539,P00454,Groceries,2,97.79,2024-02-05 15:11:59
T003227,C2473,P00249,Groceries,5,308.79,2024-01-18 18:10:29
T003228,C4932,P00745,Books,3,497.28,2024-02-20 22:51:22
T003229,C1018,P00544,Sports,3,120.46,2024-04-02 16:35:52
T003230,C4511,P00469,Groceries,1,64.34,2024-05-17 18:44:55
T003231,C0401,P00783,Groceries,4,113.88,2024-07-12 12:32:16
T003232,C3645,P00687,Electronics,1,316.76,2023-12-27 06:56:07
T003233,C0753,P00578,Electronics,5,103.04,2024-02-21 14:21:32
T003234,C4238,P00736,Fashion,1,462.26,2024-11-20 21:30:05
T003235,C2429,P00561,Groceries,1,105.54,2024-11-10 09:38:32
T003236,C2916,P00969,Home Appliances,4,125.1,2024-07-11 03:50:41
T003237,C3961,P00913,Sports,5,251.81,2024-09-13 00:50:31
T003238,C3061,P00659,Electronics,3,488.39,2024-10-15 19:43:18
T003239,C1468,P00427,Electronics,1,429.37,2024-05-17 00:39:12
T003240,C4030,P00191,Home Appliances,4,187.34,2024-05-30 03:10:00
T003241,C3598,P00101,Fashion,5,295.25,2024-03-14 11:37:08
T003242,C1970,P00655,Books,3,77.31,2024-11-08 08:30:09
T003243,C3377,P00027,Home Appliances,3,104.87,2024-03-24 06:15:59
T003244,C2768,P00576,Electronics,4,39.51,2024-08-13 05:26:53
T003245,C0356,P00738,Fashion,5,42.91,2024-09-28 17:43:36
T003246,C3015,P00209,Home Appliances,4,324.25,2024-11-04 14:37:40
T003247,C2418,P00007,Sports,1,328.65,2024-10-04 03:02:15
T003248,C0846,P00144,Groceries,5,60.89,2024-09-25 09:44:18
T003249,C0768,P00493,Home Appliances,4,495.18,2024-05-13 18:00:57
T003250,C2986,P00367,Electronics,3,332.63,2024-11-08 09:13:53
T003251,C0833,P00065,Home Appliances,2,246.2,2024-04-26 03:58:58
T003252,C3356,P00770,Books,5,265.18,2024-08-13 18:07:31
T003253,C4362,P00601,Sports,3,49.61,2024-08-18 18:46:29
T003254,C4807,P00181,Books,1,472.14,2024-10-24 11:30:08
T003255,C4716,P00075,Electronics,1,216.45,2023-12-30 04:52:00
T003256,C3311,P00065,Home Appliances,3,281.47,2024-08-23 20:16:34
T003257,C3239,P00182,Groceries,2,334.31,2024-11-12 12:31:15
T003258,C3962,P00536,Groceries,5,151.46,2024-03-20 08:22:54
T003259,C0877,P00946,Sports,4,132.41,2024-11-22 08:57:02
T003260,C0647,P00924,Sports,1,400.4,2024-12-01 02:13:00
T003261,C3477,P00096,Groceries,4,193.68,2024-04-25 11:19:06
T003262,C3750,P00991,Groceries,4,255.99,2024-05-10 05:40:58
T003263,C0380,P00353,Home Appliances,5,472.72,2024-02-26 02:17:34
T003264,C0382,P00083,Sports,1,105.69,2024-11-20 05:17:33
T003265,C4090,P00485,Home Appliances,2,27.43,2024-07-18 09:07:50
T003266,C2847,P00104,Sports,3,363.39,2024-11-19 11:17:24
T003267,C0480,P00506,Groceries,1,117.16,2024-02-23 19:41:38
T003268,C2903,P00025,Fashion,4,460.2,2024-03-03 15:57:34
T003269,C2707,P00848,Groceries,2,145.78,2024-04-20 10:11:47
T003270,C0906,P00475,Home Appliances,1,88.34,2024-09-13 15:26:42
T003271,C3910,P00357,Books,3,68.73,2024-05-09 16:22:07
T003272,C4160,P00795,Groceries,3,353.81,2024-01-21 00:59:40
T003273,C2257,P00956,Sports,5,140.34,2024-09-30 11:36:53
T003274,C0401,P00321,Electronics,2,361.31,2024-01-31 07:30:09
T003275,C1143,P00237,Fashion,3,266.63,2024-05-23 06:36:11
T003276,C1165,P00139,Sports,3,426.54,2024-02-18 20:35:44
T003277,C2405,P00991,Groceries,2,13.3,2024-10-11 07:34:01
T003278,C3035,P00574,Fashion,5,478.69,2024-05-03 00:54:22
T003279,C2096,P00737,Electronics,2,297.56,2024-10-20 18:05:02
T003280,C3357,P00502,Fashion,5,128.9,2024-05-11 20:45:04
T003281,C3629,P00249,Groceries,2,39.25,2024-06-15 07:06:21
T003282,C2072,P00605,Home Appliances,4,187.58,2024-05-26 08:38:36
T003283,C1829,P00642,Books,2,364.8,2024-03-05 12:19:12
T003284,C1681,P00258,Home Appliances,2,442.33,2024-08-01 23:32:22
T003285,C1457,P00899,Sports,2,97.57,2024-09-19 21:07:18
T003286,C0977,P00320,Books,1,20.83,2024-02-28 00:13:57
T003287,C1952,P00403,Fashion,5,308.78,2024-04-14 11:47:36
T003288,C2782,P00716,Sports,3,128.81,2024-05-11 14:16:47
T003289,C0875,P00414,Electronics,1,254.58,2024-09-20 08:45:29
T003290,C0808,P00937,Books,3,302.14,2024-05-08 12:38:34
T003291,C3078,P00587,Fashion,4,478.75,2024-02-20 17:28:18
T003292,C2074,P00647,Home Appliances,3,464.69,2024-03-02 10:51:48
T003293,C1165,P00869,Fashion,2,445.61,2024-04-18 12:33:16
T003294,C4844,P00863,Sports,5,426.42,2024-03-06 23:46:34
T003295,C1630,P00122,Books,4,383.7,2024-03-14 16:54:36
T003296,C2402,P00962,Sports,5,186.44,2024-06-27 08:21:40
T003297,C4850,P00250,Groceries,4,99.57,2024-06-25 06:49:52
T003298,C0982,P00899,Sports,4,103.83,2024-01-01 14:24:34
T003299,C3911,P00743,Electronics,4,348.84,2024-10-11 23:23:05
T003300,C4342,P00069,Home Appliances,1,56.09,2024-05-14 00:17:36
T003301,C3913,P00974,Books,5,442.92,2024-03-21 11:41:53
T003302,C1026,P00837,Home Appliances,3,263.69,2024-08-07 07:41:06
T003303,C2094,P00531,Fashion,4,458.03,2024-09-22 03:25:59
T003304,C1095,P00329,Sports,3,338.97,2024-10-01 14:32:46
T003305,C0736,P00142,Sports,1,228.95,2024-08-24 16:53:15
T003306,C2702,P00066,Home Appliances,2,283.54,2024-06-12 14:11:02
T003307,C0914,P00541,Groceries,1,464.11,2024-09-02 16:11:06
T003308,C4783,P00441,Fashion,5,319.3,2024-03-11 08:06:22
T003309,C0344,P00017,Books,1,471.0,2023-12-24 23:04:36
T003310,C1720,P00991,Groceries,5,416.73,2024-12-18 18:52:17
T003311,C0242,P00682,Sports,1,300.36,2024-06-30 08:15:10
T003312,C4048,P00516,Books,4,433.95,2024-08-18 01:22:57
T003313,C2293,P00872,Electronics,2,246.45,2024-06-11 07:40:16
T003314,C4339,P00674,Electronics,1,311.34,2024-11-04 05:50:04
T003315,C3879,P00010,Fashion,3,338.03,2024-06-10 20:43:25
T003316,C3284,P00836,Electronics,4,17.73,2024-11-13 00:28:50
T003317,C3991,P00828,Electronics,3,388.25,2024-03-28 12:00:05
T003318,C0666,P00275,Sports,1,260.76,2024-12-21 23:43:01
T003319,C3231,P00408,Books,1,170.21,2024-07-03 06:01:34
T003320,C0711,P00107,Fashion,4,114.33,2024-07-05 01:59:35
T003321,C2212,P00571,Home Appliances,3,215.94,2024-10-15 04:05:57
T003322,C2280,P00274,Home Appliances,3,285.19,2024-12-05 01:04:42
T003323,C1104,P00044,Home Appliances,5,350.29,2024-09-24 21:06:45
T003324,C1588,P00933,Groceries,4,109.49,2024-09-22 08:18:44
T003325,C0973,P00637,Books,2,229.42,2024-04-22 22:42:51
T003326,C1189,P00764,Books,2,152.44,2024-11-08 01:38:03
T003327,C2410,P00335,Sports,1,71.62,2024-09-28 13:57:32
T003328,C4677,P00758,Groceries,2,434.92,2024-07-30 18:47:49
T003329,C0087,P00831,Sports,5,423.55,2024-06-03 18:59:37
T003330,C2442,P00702,Books,2,283.03,2024-09-25 13:15:48
T003331,C0362,P00086,Sports,5,175.08,2024-01-11 09:02:15
T003332,C3283,P00817,Fashion,1,330.09,2024-12-03 15:44:57
T003333,C2443,P00850,Books,5,341.75,2024-04-06 02:37:08
T003334,C4529,P00639,Sports,4,95.49,2024-02-21 04:37:42
T003335,C1599,P00063,Groceries,4,17.64,2024-11-11 19:10:07
T003336,C4327,P00765,Electronics,1,143.48,2024-04-28 09:11:09
T003337,C2520,P00525,Groceries,4,403.58,2024-09-14 23:01:20
T003338,C2790,P00189,Sports,2,370.3,2024-01-15 14:34:45
T003339,C1285,P00883,Fashion,2,165.67,2024-07-20 03:27:18
T003340,C4821,P00380,Fashion,3,185.5,2024-08-20 07:41:26
T003341,C4756,P00348,Fashion,3,417.03,2024-10-16 08:50:40
T003342,C0226,P00839,Electronics,5,303.09,2024-05-21 13:20:31
T003343,C2062,P00043,Home Appliances,4,287.65,2024-11-10 14:20:22
T003344,C0895,P00567,Groceries,1,240.0,2024-11-21 23:19:01
T003345,C3541,P00096,Groceries,1,24.05,2024-06-24 00:25:58
T003346,C3860,P00239,Home Appliances,2,250.46,2024-05-16 12:08:18
T003347,C3241,P00342,Home Appliances,4,22.8,2024-11-25 17:25:03
T003348,C2073,P00852,Fashion,1,419.93,2024-06-24 20:57:38
T003349,C4987,P00321,Electronics,3,76.92,2024-01-14 02:15:38
T003350,C3656,P00419,Groceries,2,188.54,2024-02-04 11:13:11
T003351,C1232,P00525,Groceries,3,27.45,2024-12-22 09:59:01
T003352,C2420,P00283,Fashion,3,395.84,2024-07-01 18:06:37
T003353,C3360,P00867,Electronics,5,15.56,2024-11-17 04:29:30
T003354,C1338,P00750,Home Appliances,2,480.93,2024-05-22 14:41:28
T003355,C4004,P00644,Fashion,4,96.03,2024-09-17 11:37:00
T003356,C2144,P00287,Groceries,2,100.18,2024-10-28 13:58:34
T003357,C4523,P00802,Groceries,5,119.38,2024-08-20 04:04:42
T003358,C3755,P00469,Groceries,3,191.73,2024-08-14 20:32:51
T003359,C0770,P00285,Fashion,5,410.08,2024-04-12 01:26:55
T003360,C1810,P00674,Electronics,4,146.88,2024-03-24 10:18:45
T003361,C1054,P00050,Books,5,214.31,2024-03-08 13:15:52
T003362,C1120,P00277,Fashion,5,16.6,2024-11-11 13:12:03
T003363,C0981,P00368,Home Appliances,4,186.65,2024-03-27 02:05:52
T003364,C4453,P00503,Fashion,3,349.2,2024-03-16 17:22:00
T003365,C1537,P00229,Sports,3,179.21,2024-02-29 03:56:06
T003366,C2552,P00296,Home Appliances,4,29.99,2024-10-16 04:52:25
T003367,C3603,P00538,Electronics,1,73.31,2024-02-15 14:22:03
T003368,C0645,P00376,Home Appliances,2,381.42,2024-03-02 16:21:42
T003369,C2572,P00192,Sports,1,463.63,2024-08-15 14:57:20
T003370,C0731,P00535,Groceries,1,105.86,2024-09-04 03:06:03
T003371,C0980,P00964,Sports,4,188.6,2024-06-05 12:51:59
T003372,C1410,P00093,Books,2,255.6,2024-07-08 17:27:13
T003373,C0648,P00173,Groceries,5,203.9,2024-02-10 16:10:24
T003374,C0425,P00572,Fashion,1,328.21,2024-10-23 07:23:52
T003375,C1319,P00036,Sports,1,415.09,2024-03-28 12:26:01
T003376,C0521,P00758,Groceries,2,465.27,2024-11-29 23:25:24
T003377,C2530,P00903,Electronics,1,468.86,2024-06-18 20:02:26
T003378,C2224,P00234,Groceries,2,338.03,2024-09-19 20:11:48
T003379,C2157,P00870,Groceries,4,327.34,2024-10-06 17:49:33
T003380,C0829,P00360,Books,3,442.79,2024-12-15 14:53:59
T003381,C2250,P00229,Sports,3,251.87,2024-12-13 19:59:08
T003382,C1327,P00465,Fashion,2,92.75,2024-12-05 11:21:23
T003383,C1730,P00132,Groceries,1,481.41,2024-03-11 16:41:42
T003384,C2963,P00493,Home Appliances,4,381.48,2024-06-12 18:31:39
T003385,C2174,P00572,Fashion,1,471.0,2024-12-04 02:54:05
T003386,C4540,P00742,Books,4,73.34,2024-06-24 04:11:52
T003387,C4236,P00464,Sports,2,199.6,2024-04-25 08:51:36
T003388,C4853,P00814,Sports,3,260.97,2024-01-16 12:44:44
T003389,C2154,P00679,Home Appliances,2,495.57,2024-05-13 18:07:44
T003390,C3847,P00982,Groceries,2,424.34,2024-04-13 21:27:39
T003391,C2717,P00202,Fashion,2,347.15,2024-08-25 10:15:24
T003392,C4842,P00088,Groceries,1,322.64,2024-07-07 02:30:13
T003393,C3160,P00447,Sports,2,498.86,2024-08-27 07:03:29
T003394,C4823,P00827,Home Appliances,2,278.58,2024-02-08 05:31:28
T003395,C4175,P00547,Sports,2,379.7,2024-05-25 03:28:43
T003396,C3525,P00246,Sports,1,302.41,2024-09-21 17:08:37
T003397,C2453,P00250,Groceries,3,425.51,2024-05-25 03:07:09
T003398,C2837,P00357,Books,1,436.32,2024-05-22 13:10:27
T003399,C0367,P00459,Books,2,117.02,2024-03-12 19:14:55
T003400,C1264,P00828,Electronics,2,23.07,2024-09-08 12:28:46
T003401,C1431,P00072,Home Appliances,5,342.77,2024-06-25 23:50:50
T003402,C2731,P00301,Books,1,235.36,2024-04-07 20:04:10
T003403,C0461,P00534,Fashion,3,265.16,2024-12-15 14:51:58
T003404,C2443,P00184,Electronics,4,401.16,2024-03-09 09:21:44
T003405,C4719,P00537,Fashion,5,41.03,2024-10-26 00:11:30
T003406,C3455,P00888,Home Appliances,5,271.52,2024-06-02 13:59:28
T003407,C3806,P00707,Groceries,2,330.76,2024-11-28 15:57:52
T003408,C4089,P00112,Books,2,109.27,2024-07-26 02:00:21
T003409,C1226,P00415,Home Appliances,3,328.19,2024-04-12 21:27:49
T003410,C2379,P00189,Sports,4,29.41,2024-02-21 01:05:52
T003411,C1271,P00922,Fashion,2,80.24,2024-08-25 13:23:21
T003412,C1655,P00937,Books,1,189.6,2024-06-05 22:34:48
T003413,C0335,P00330,Home Appliances,3,461.99,2024-04-02 05:42:35
T003414,C1178,P00756,Home Appliances,3,112.6,2024-12-16 07:17:33
T003415,C4835,P00271,Sports,1,55.38,2024-03-12 17:35:55
T003416,C3615,P00818,Groceries,2,426.87,2024-08-31 11:41:51
T003417,C0081,P00163,Groceries,3,200.83,2024-10-24 20:35:16
T003418,C1632,P00011,Books,5,183.35,2024-01-10 14:37:52
T003419,C2494,P00362,Books,2,197.82,2024-07-11 09:14:27
T003420,C4628,P00661,Sports,4,217.8,2024-03-14 22:31:39
T003421,C3303,P00353,Home Appliances,4,269.22,2024-06-03 04:25:31
T003422,C1704,P00792,Fashion,5,62.67,2024-06-29 05:00:35
T003423,C1761,P00127,Electronics,2,458.1,2024-07-16 22:22:36
T003424,C1928,P00378,Home Appliances,5,247.53,2024-01-03 21:45:07
T003425,C1084,P00930,Fashion,2,333.33,2024-08-07 02:46:31
T003426,C4174,P00009,Sports,2,335.98,2024-02-21 14:56:08
T003427,C1829,P00879,Fashion,4,332.83,2024-01-14 04:09:53
T003428,C1919,P00434,Home Appliances,5,130.8,2024-04-06 18:10:44
T003429,C0049,P00805,Home Appliances,4,39.98,2024-05-20 03:57:24
T003430,C1072,P00984,Electronics,4,26.63,2024-12-01 12:33:23
T003431,C2379,P00158,Home Appliances,2,193.6,2024-10-09 07:48:43
T003432,C3458,P00641,Sports,2,52.35,2023-12-26 10:45:59
T003433,C2374,P00704,Fashion,1,497.75,2024-09-25 23:52:00
T003434,C2740,P00705,Groceries,1,265.56,2024-09-15 07:10:53
T003435,C3702,P00320,Books,1,92.61,2024-02-29 16:33:56
T003436,C4456,P00793,Books,4,124.03,2024-07-13 08:43:55
T003437,C3019,P00554,Books,1,270.51,2024-06-22 01:48:32
T003438,C0943,P00620,Groceries,3,111.24,2024-09-27 12:02:56
T003439,C4878,P00124,Fashion,2,379.98,2024-11-11 22:52:08
T003440,C3757,P00145,Home Appliances,3,14.68,2024-04-10 00:33:02
T003441,C3513,P00621,Groceries,1,408.37,2024-04-03 19:53:26
T003442,C3153,P00090,Books,5,72.29,2024-07-09 08:57:50
T003443,C3052,P00988,Electronics,5,439.78,2024-04-13 22:42:37
T003444,C2287,P00824,Groceries,5,348.79,2024-12-21 03:21:11
T003445,C4809,P00261,Groceries,5,488.22,2024-03-15 05:10:52
T003446,C4594,P00899,Sports,2,12.43,2024-04-16 13:03:19
T003447,C4754,P00807,Books,5,157.07,2024-09-03 12:19:30
T003448,C4006,P00965,Fashion,5,104.45,2024-10-20 22:52:16
T003449,C2628,P00459,Books,1,178.54,2024-06-16 09:33:37
T003450,C0748,P00483,Electronics,1,189.33,2024-03-01 23:23:15
T003451,C1200,P00012,Home Appliances,2,194.26,2024-09-06 05:13:25
T003452,C2531,P00065,Home Appliances,2,423.84,2024-06-06 21:46:07
T003453,C3137,P00609,Home Appliances,5,220.33,2024-10-01 09:24:29
T003454,C3458,P00192,Sports,3,276.42,2024-10-30 12:54:49
T003455,C4588,P00560,Home Appliances,5,466.46,2024-05-12 12:40:35
T003456,C4202,P00472,Fashion,1,256.23,2023-12-24 02:36:57
T003457,C4407,P00336,Home Appliances,1,304.43,2024-03-11 21:36:49
T003458,C0518,P00675,Groceries,1,284.1,2024-04-17 02:00:44
T003459,C0804,P00838,Books,3,218.21,2024-05-12 16:58:45
T003460,C4091,P00174,Electronics,3,144.34,2024-07-28 11:11:09
T003461,C4364,P00164,Groceries,4,290.56,2024-04-14 19:04:23
T003462,C4552,P00642,Books,3,488.15,2024-11-30 17:46:55
T003463,C0835,P00459,Books,2,499.75,2024-01-02 19:27:42
T003464,C0433,P00275,Sports,2,268.27,2024-03-03 02:44:53
T003465,C3475,P00973,Books,1,294.82,2024-11-05 07:57:03
T003466,C0082,P00042,Books,2,478.98,2024-02-02 23:37:08
T003467,C4086,P00162,Books,3,324.7,2024-09-17 16:07:30
T003468,C1745,P00717,Home Appliances,5,231.43,2024-03-10 18:44:57
T003469,C2444,P00983,Groceries,4,312.02,2024-09-30 17:55:55
T003470,C2459,P00870,Groceries,4,327.76,2024-08-31 21:49:50
T003471,C3852,P00557,Books,1,351.84,2024-04-23 11:10:30
T003472,C3055,P00356,Groceries,1,336.95,2024-05-22 05:45:32
T003473,C2292,P00232,Home Appliances,3,366.68,2024-01-29 06:56:57
T003474,C3537,P00034,Electronics,4,338.89,2024-06-19 15:09:09
T003475,C2986,P00460,Fashion,5,177.75,2023-12-26 14:40:21
T003476,C0402,P00311,Sports,1,284.95,2024-01-31 09:24:00
T003477,C2176,P00329,Sports,4,93.9,2024-04-16 09:27:12
T003478,C4857,P00538,Electronics,1,371.78,2024-02-26 03:27:33
T003479,C1575,P00416,Fashion,1,57.52,2024-09-13 11:18:13
T003480,C2369,P00970,Books,5,95.75,2024-09-04 13:15:12
T003481,C2199,P00330,Home Appliances,1,173.39,2024-09-14 12:45:58
T003482,C4400,P00838,Books,2,444.58,2024-10-05 00:53:50
T003483,C0120,P00506,Groceries,1,70.08,2024-02-23 04:47:32
T003484,C1280,P00983,Groceries,2,235.46,2024-11-17 19:51:36
